# x_m,y_m,w_tr_right_m,w_tr_left_m
22.0482,13.7105,0.6775,0.6775
22.0482,13.8063,0.6633,0.6633
22.1441,13.9022,0.7544,0.7544
22.1441,13.9980,0.7544,0.7544
22.1441,14.0939,0.7544,0.7544
22.1441,14.1897,0.7544,0.7544
22.1441,14.2856,0.7544,0.7544
22.1441,14.3814,0.7544,0.7544
22.1441,14.4773,0.7323,0.7323
22.1441,14.5731,0.7007,0.7007
22.1441,14.6690,0.6775,0.6775
22.1441,14.7648,0.6633,0.6633
22.2399,14.8607,0.7544,0.7544
22.2399,14.9565,0.7544,0.7544
22.2399,15.0524,0.7544,0.7544
22.2399,15.1482,0.7544,0.7544
22.2399,15.2441,0.7544,0.7544
22.2399,15.3399,0.7544,0.7544
22.2399,15.4358,0.7323,0.7323
22.2399,15.5316,0.7007,0.7007
22.2399,15.6275,0.6775,0.6775
22.2399,15.7233,0.6633,0.6633
22.3358,15.8192,0.7544,0.7544
22.3358,15.9150,0.7544,0.7544
22.3358,16.0109,0.7544,0.7544
22.3358,16.1067,0.7544,0.7544
22.3358,16.2026,0.7544,0.7544
22.3358,16.2984,0.7544,0.7544
22.3358,16.3943,0.7323,0.7323
22.3358,16.4901,0.7007,0.7007
22.3358,16.5860,0.6775,0.6775
22.3358,16.6818,0.6633,0.6633
22.4316,16.7777,0.7544,0.7544
22.4316,16.8735,0.7544,0.7544
22.4316,16.9694,0.7544,0.7544
22.4316,17.0652,0.7544,0.7544
22.4316,17.1611,0.7544,0.7544
22.4316,17.2569,0.7544,0.7544
22.4316,17.3528,0.7323,0.7323
22.4316,17.4486,0.7007,0.7007
22.4316,17.5445,0.6775,0.6775
22.4316,17.6403,0.6633,0.6633
22.5275,17.7362,0.7544,0.7544
22.5275,17.8320,0.7544,0.7544
22.5275,17.9279,0.7544,0.7544
22.5275,18.0237,0.7544,0.7544
22.5275,18.1196,0.7544,0.7544
22.5275,18.2154,0.7544,0.7544
22.5275,18.3113,0.7323,0.7323
22.5275,18.4071,0.7007,0.7007
22.5275,18.5030,0.6775,0.6775
22.5275,18.5988,0.6633,0.6633
22.6233,18.6947,0.7544,0.7544
22.6233,18.7905,0.7544,0.7544
22.6233,18.8864,0.7544,0.7544
22.6233,18.9822,0.7544,0.7544
22.6233,19.0781,0.7544,0.7544
22.6233,19.1739,0.7544,0.7544
22.6233,19.2698,0.7323,0.7323
22.6233,19.3656,0.7007,0.7007
22.6233,19.4615,0.6775,0.6775
22.6233,19.5573,0.6633,0.6633
22.7192,19.6532,0.7544,0.7544
22.7192,19.7490,0.7544,0.7544
22.7192,19.8449,0.7544,0.7544
22.7192,19.9407,0.7544,0.7544
22.7192,20.0366,0.7544,0.7544
22.7192,20.1324,0.7544,0.7544
22.7192,20.2283,0.7323,0.7323
22.7192,20.3241,0.7007,0.7007
22.7192,20.4200,0.6775,0.6775
22.7192,20.5158,0.6633,0.6633
22.8150,20.6117,0.7544,0.7544
22.8150,20.7075,0.7544,0.7544
22.8150,20.8034,0.7544,0.7544
22.8150,20.8992,0.7544,0.7544
22.8150,20.9951,0.7544,0.7544
22.8150,21.0909,0.7544,0.7544
22.8150,21.1868,0.7323,0.7323
22.8150,21.2826,0.7007,0.7007
22.8150,21.3785,0.6775,0.6775
22.9109,21.4743,0.7544,0.7544
22.9109,21.5702,0.7544,0.7544
22.9109,21.6660,0.7544,0.7544
22.9109,21.7619,0.7544,0.7544
22.9109,21.8577,0.7544,0.7544
22.9109,21.9536,0.7544,0.7544
22.9109,22.0494,0.7323,0.7323
22.9109,22.1453,0.7007,0.7007
22.9109,22.2411,0.6775,0.6775
22.9109,22.3370,0.6633,0.6633
23.0067,22.4328,0.7544,0.7544
23.0067,22.5287,0.7544,0.7544
23.0067,22.6245,0.7544,0.7544
23.0067,22.7204,0.7544,0.7544
23.0067,22.8162,0.7544,0.7544
23.0067,22.9121,0.7544,0.7544
23.0067,23.0079,0.7323,0.7323
23.0067,23.1038,0.7007,0.7007
23.0067,23.1996,0.6775,0.6775
23.1026,23.2955,0.7323,0.7323
23.1026,23.3913,0.7544,0.7544
23.1026,23.4872,0.7544,0.7544
23.1026,23.5830,0.7544,0.7544
23.1026,23.6789,0.7544,0.7544
23.1026,23.7747,0.7544,0.7544
23.1026,23.8706,0.7323,0.7323
23.1026,23.9664,0.7007,0.7007
23.1026,24.0623,0.6775,0.6775
23.1026,24.1581,0.6633,0.6633
23.1984,24.2540,0.7544,0.7544
23.1984,24.3498,0.7544,0.7544
23.1984,24.4457,0.7544,0.7544
23.1984,24.5415,0.7544,0.7544
23.1984,24.6374,0.7544,0.7544
23.1984,24.7332,0.7544,0.7544
23.1984,24.8291,0.7323,0.7323
23.1984,24.9249,0.7007,0.7007
23.1984,25.0208,0.6775,0.6775
23.2943,25.1166,0.7544,0.7544
23.2943,25.2125,0.7544,0.7544
23.2943,25.3083,0.7544,0.7544
23.2943,25.4042,0.7544,0.7544
23.2943,25.5000,0.7544,0.7544
23.2943,25.5959,0.7544,0.7544
23.2943,25.6917,0.7323,0.7323
23.2943,25.7876,0.7007,0.7007
23.2943,25.8834,0.6775,0.6775
23.3901,25.9793,0.7544,0.7544
23.3901,26.0751,0.7544,0.7544
23.3901,26.1710,0.7544,0.7544
23.3901,26.2668,0.7544,0.7544
23.3901,26.3627,0.7544,0.7544
23.3901,26.4585,0.7544,0.7544
23.3901,26.5544,0.7323,0.7323
23.3901,26.6502,0.7007,0.7007
23.4860,26.7461,0.7323,0.7323
23.4860,26.8419,0.7544,0.7544
23.4860,26.9378,0.7544,0.7544
23.4860,27.0336,0.7544,0.7544
23.4860,27.1295,0.7544,0.7544
23.4860,27.2253,0.7544,0.7544
23.4860,27.3212,0.7323,0.7323
23.4860,27.4170,0.7007,0.7007
23.4860,27.5129,0.6775,0.6775
23.5818,27.6087,0.7323,0.7323
23.5818,27.7046,0.7544,0.7544
23.5818,27.8004,0.7544,0.7544
23.5818,27.8963,0.7544,0.7544
23.5818,27.9921,0.7544,0.7544
23.5818,28.0880,0.7544,0.7544
23.5818,28.1838,0.7323,0.7323
23.5818,28.2797,0.7007,0.7007
23.6777,28.3755,0.7007,0.7007
23.6777,28.4714,0.7323,0.7323
23.6777,28.5672,0.7544,0.7544
23.6777,28.6631,0.7544,0.7544
23.6777,28.7589,0.7544,0.7544
23.6777,28.8548,0.7544,0.7544
23.6777,28.9506,0.7323,0.7323
23.6777,29.0465,0.7007,0.7007
23.7735,29.1423,0.7007,0.7007
23.7735,29.2382,0.7323,0.7323
23.7735,29.3340,0.7544,0.7544
23.7735,29.4299,0.7544,0.7544
23.7735,29.5257,0.7544,0.7544
23.7735,29.6216,0.7544,0.7544
23.7735,29.7174,0.7323,0.7323
23.7735,29.8133,0.7007,0.7007
23.7735,29.9091,0.6775,0.6775
23.8694,30.0050,0.7323,0.7323
23.8694,30.1008,0.7544,0.7544
23.8694,30.1967,0.7544,0.7544
23.8694,30.2925,0.7544,0.7544
23.8694,30.3884,0.7544,0.7544
23.8694,30.4842,0.7544,0.7544
23.8694,30.5801,0.7323,0.7323
23.8694,30.6759,0.7007,0.7007
23.9652,30.7718,0.7007,0.7007
23.9652,30.8676,0.7323,0.7323
23.9652,30.9635,0.7544,0.7544
23.9652,31.0593,0.7544,0.7544
23.9652,31.1552,0.7544,0.7544
23.9652,31.2510,0.7544,0.7544
23.9652,31.3469,0.7323,0.7323
23.9652,31.4427,0.7007,0.7007
23.9652,31.5386,0.6775,0.6775
24.0611,31.6344,0.7323,0.7323
24.0611,31.7303,0.7544,0.7544
24.0611,31.8261,0.7544,0.7544
24.0611,31.9220,0.7544,0.7544
24.0611,32.0178,0.7544,0.7544
24.0611,32.1137,0.7544,0.7544
24.0611,32.2095,0.7323,0.7323
24.0611,32.3054,0.7007,0.7007
24.1569,32.4012,0.7007,0.7007
24.1569,32.4971,0.7323,0.7323
24.1569,32.5929,0.7544,0.7544
24.1569,32.6888,0.7544,0.7544
24.1569,32.7846,0.7544,0.7544
24.1569,32.8805,0.7544,0.7544
24.1569,32.9763,0.7323,0.7323
24.1569,33.0722,0.7007,0.7007
24.1569,33.1680,0.6775,0.6775
24.2528,33.2639,0.7323,0.7323
24.2528,33.3597,0.7544,0.7544
24.2528,33.4556,0.7544,0.7544
24.2528,33.5514,0.7544,0.7544
24.2528,33.6473,0.7544,0.7544
24.2528,33.7431,0.7544,0.7544
24.2528,33.8390,0.7323,0.7323
24.2528,33.9348,0.7007,0.7007
24.3486,34.0307,0.7007,0.7007
24.3486,34.1265,0.7323,0.7323
24.3486,34.2224,0.7544,0.7544
24.3486,34.3182,0.7544,0.7544
24.3486,34.4141,0.7544,0.7544
24.3486,34.5099,0.7544,0.7544
24.3486,34.6058,0.7323,0.7323
24.3486,34.7016,0.7007,0.7007
24.3486,34.7975,0.6775,0.6775
24.4445,34.8933,0.7323,0.7323
24.4445,34.9892,0.7544,0.7544
24.4445,35.0850,0.7544,0.7544
24.4445,35.1809,0.7544,0.7544
24.4445,35.2767,0.7544,0.7544
24.4445,35.3726,0.7544,0.7544
24.4445,35.4684,0.7323,0.7323
24.4445,35.5643,0.7007,0.7007
24.5403,35.6601,0.7323,0.7323
24.5403,35.7560,0.7544,0.7544
24.5403,35.8518,0.7544,0.7544
24.5403,35.9477,0.7544,0.7544
24.5403,36.0435,0.7544,0.7544
24.5403,36.1394,0.7544,0.7544
24.5403,36.2352,0.7323,0.7323
24.5403,36.3311,0.7007,0.7007
24.6362,36.4269,0.7007,0.7007
24.6362,36.5228,0.7323,0.7323
24.6362,36.6186,0.7544,0.7544
24.6362,36.7145,0.7544,0.7544
24.6362,36.8103,0.7544,0.7544
24.6362,36.9062,0.7544,0.7544
24.6362,37.0020,0.7323,0.7323
24.6362,37.0979,0.7007,0.7007
24.6362,37.1937,0.6775,0.6775
24.7320,37.2896,0.7323,0.7323
24.7320,37.3854,0.7544,0.7544
24.7320,37.4813,0.7544,0.7544
24.7320,37.5771,0.7544,0.7544
24.7320,37.6730,0.7544,0.7544
24.7320,37.7688,0.7544,0.7544
24.7320,37.8647,0.7323,0.7323
24.7320,37.9605,0.7007,0.7007
24.8279,38.0564,0.7007,0.7007
24.8279,38.1522,0.7323,0.7323
24.8279,38.2481,0.7544,0.7544
24.8279,38.3439,0.7544,0.7544
24.8279,38.4398,0.7544,0.7544
24.8279,38.5356,0.7544,0.7544
24.8279,38.6315,0.7323,0.7323
24.8279,38.7273,0.7007,0.7007
24.9237,38.8232,0.7007,0.7007
24.9237,38.9190,0.7323,0.7323
24.9237,39.0149,0.7544,0.7544
24.9237,39.1107,0.7544,0.7544
24.9237,39.2066,0.7544,0.7544
24.9237,39.3024,0.7323,0.7323
24.9237,39.3983,0.7007,0.7007
25.0196,39.4941,0.7007,0.7007
25.0196,39.5900,0.7323,0.7323
25.0196,39.6858,0.7544,0.7544
25.0196,39.7817,0.7544,0.7544
25.0196,39.8775,0.7544,0.7544
25.0196,39.9734,0.7323,0.7323
25.0196,40.0692,0.7007,0.7007
25.1154,40.1651,0.6775,0.6775
25.1154,40.2609,0.7007,0.7007
25.1154,40.3568,0.7323,0.7323
25.1154,40.4526,0.7544,0.7544
25.1154,40.5485,0.7544,0.7544
25.1154,40.6443,0.7323,0.7323
25.1154,40.7402,0.7007,0.7007
25.1154,40.8360,0.6775,0.6775
25.2113,40.9319,0.7323,0.7323
25.2113,41.0277,0.7544,0.7544
25.2113,41.1236,0.7544,0.7544
25.2113,41.2194,0.7323,0.7323
25.2113,41.3153,0.7007,0.7007
25.2113,41.4111,0.6775,0.6775
25.3071,41.5070,0.7007,0.7007
25.3071,41.6028,0.7323,0.7323
25.3071,41.6987,0.7544,0.7544
25.3071,41.7945,0.7323,0.7323
25.3071,41.8904,0.7007,0.7007
25.4030,41.9862,0.7007,0.7007
25.4030,42.0821,0.7323,0.7323
25.4030,42.1779,0.7323,0.7323
25.4988,42.2738,0.6775,0.6775
25.4988,42.3696,0.7007,0.7007
25.4988,42.4655,0.7323,0.7323
25.5947,42.5613,0.6868,0.6868
25.5947,42.6572,0.7323,0.7323
25.5947,42.7530,0.7323,0.7323
25.6905,42.8489,0.7368,0.7368
25.7864,42.9447,0.7189,0.7189
25.7864,43.0406,0.7189,0.7189
25.8822,43.1364,0.7368,0.7368
25.9781,43.2323,0.7189,0.7189
26.0739,43.3281,0.7189,0.7189
26.1698,43.4240,0.7189,0.7189
26.2656,43.5198,0.7368,0.7368
26.3615,43.6157,0.7189,0.7189
26.4573,43.7115,0.7189,0.7189
26.5532,43.7115,0.7189,0.7189
26.6490,43.8074,0.7368,0.7368
26.7449,43.9032,0.7189,0.7189
26.8407,43.9991,0.6868,0.6868
26.9366,43.9991,0.7189,0.7189
27.0324,44.0949,0.7189,0.7189
27.1283,44.1908,0.7189,0.7189
27.2241,44.1908,0.7189,0.7189
27.3200,44.2866,0.7368,0.7368
27.4158,44.3825,0.7189,0.7189
27.5117,44.4783,0.7189,0.7189
27.6075,44.4783,0.7189,0.7189
27.7034,44.5742,0.7189,0.7189
27.7992,44.6700,0.7368,0.7368
27.8951,44.7659,0.7189,0.7189
27.9909,44.8617,0.7189,0.7189
28.0868,44.9576,0.7189,0.7189
28.1826,45.0534,0.7189,0.7189
28.2785,45.1493,0.7189,0.7189
28.3743,45.2451,0.7189,0.7189
28.4702,45.3410,0.7189,0.7189
28.5660,45.4368,0.7189,0.7189
28.6619,45.5327,0.7368,0.7368
28.7577,45.6285,0.7189,0.7189
28.8536,45.7244,0.7189,0.7189
28.8536,45.8202,0.7189,0.7189
28.9494,45.9161,0.7189,0.7189
29.0453,46.0119,0.7368,0.7368
29.1411,46.1078,0.7189,0.7189
29.1411,46.2036,0.7189,0.7189
29.2370,46.2995,0.7368,0.7368
29.3328,46.3953,0.7189,0.7189
29.3328,46.4912,0.7189,0.7189
29.4287,46.5870,0.7368,0.7368
29.4287,46.6829,0.6868,0.6868
29.5245,46.7787,0.7323,0.7323
29.6204,46.8746,0.7323,0.7323
29.6204,46.9704,0.7323,0.7323
29.7162,47.0663,0.7323,0.7323
29.7162,47.1621,0.7323,0.7323
29.8121,47.2580,0.7323,0.7323
29.8121,47.3538,0.7323,0.7323
29.9079,47.4497,0.7323,0.7323
29.9079,47.5455,0.7323,0.7323
29.9079,47.6414,0.6868,0.6868
30.0038,47.7372,0.7323,0.7323
30.0038,47.8331,0.6868,0.6868
30.0996,47.9289,0.7323,0.7323
30.0996,48.0248,0.7007,0.7007
30.1955,48.1206,0.7323,0.7323
30.1955,48.2165,0.7323,0.7323
30.1955,48.3123,0.7007,0.7007
30.2913,48.4082,0.7323,0.7323
30.2913,48.5040,0.7323,0.7323
30.2913,48.5999,0.7007,0.7007
30.3872,48.6957,0.7007,0.7007
30.3872,48.7916,0.7323,0.7323
30.3872,48.8874,0.7007,0.7007
30.3872,48.9833,0.6775,0.6775
30.3872,49.0791,0.6633,0.6633
30.3872,49.1750,0.6440,0.6440
30.4830,49.2708,0.7007,0.7007
30.4830,49.3667,0.6775,0.6775
30.4830,49.4625,0.6633,0.6633
30.4830,49.5584,0.6585,0.6585
30.5789,49.6542,0.7544,0.7544
30.5789,49.7501,0.7544,0.7544
30.5789,49.8459,0.7323,0.7323
30.5789,49.9418,0.7007,0.7007
30.5789,50.0376,0.6775,0.6775
30.5789,50.1335,0.6633,0.6633
30.5789,50.2293,0.6585,0.6585
30.5789,50.3252,0.6585,0.6585
30.5789,50.4210,0.6585,0.6585
30.5789,50.5169,0.6585,0.6585
30.5789,50.6127,0.6585,0.6585
30.5789,50.7086,0.6585,0.6585
30.6747,50.8044,0.7544,0.7544
30.6747,50.9003,0.7544,0.7544
30.6747,50.9961,0.7544,0.7544
30.6747,51.0920,0.7544,0.7544
30.6747,51.1878,0.7544,0.7544
30.6747,51.2837,0.7544,0.7544
30.6747,51.3795,0.7544,0.7544
30.6747,51.4754,0.7544,0.7544
30.6747,51.5712,0.7544,0.7544
30.5789,51.6671,0.6585,0.6585
30.5789,51.7629,0.6585,0.6585
30.5789,51.8588,0.6585,0.6585
30.5789,51.9546,0.6585,0.6585
30.5789,52.0505,0.6585,0.6585
30.5789,52.1463,0.6633,0.6633
30.5789,52.2422,0.6775,0.6775
30.5789,52.3380,0.7007,0.7007
30.5789,52.4339,0.7323,0.7323
30.5789,52.5297,0.7544,0.7544
30.5789,52.6256,0.7544,0.7544
30.5789,52.7214,0.7544,0.7544
30.5789,52.8173,0.7544,0.7544
30.5789,52.9131,0.7544,0.7544
30.5789,53.0090,0.7323,0.7323
30.4830,53.1048,0.6775,0.6775
30.4830,53.2007,0.7007,0.7007
30.4830,53.2965,0.7323,0.7323
30.4830,53.3924,0.7544,0.7544
30.4830,53.4882,0.7544,0.7544
30.4830,53.5841,0.7544,0.7544
30.4830,53.6799,0.7544,0.7544
30.4830,53.7758,0.7323,0.7323
30.4830,53.8716,0.7007,0.7007
30.3872,53.9675,0.7007,0.7007
30.3872,54.0633,0.7323,0.7323
30.3872,54.1592,0.7544,0.7544
30.3872,54.2550,0.7544,0.7544
30.3872,54.3509,0.7544,0.7544
30.3872,54.4467,0.7544,0.7544
30.3872,54.5426,0.7544,0.7544
30.3872,54.6384,0.7544,0.7544
30.3872,54.7343,0.7544,0.7544
30.3872,54.8301,0.7544,0.7544
30.3872,54.9260,0.7544,0.7544
30.4830,55.0218,0.6585,0.6585
30.4830,55.1177,0.6585,0.6585
30.4830,55.2135,0.6633,0.6633
30.4830,55.3094,0.6775,0.6775
30.4830,55.4052,0.7007,0.7007
30.5789,55.5011,0.6440,0.6440
30.5789,55.5969,0.6868,0.6868
30.5789,55.6928,0.7323,0.7323
30.5789,55.7886,0.7323,0.7323
30.6747,55.8845,0.7323,0.7323
30.6747,55.9803,0.7189,0.7189
30.7706,56.0762,0.7368,0.7368
30.8664,56.1720,0.7189,0.7189
30.9623,56.2679,0.7189,0.7189
31.0581,56.3637,0.7189,0.7189
31.1540,56.4596,0.7189,0.7189
31.2498,56.5554,0.7189,0.7189
31.3457,56.6513,0.7368,0.7368
31.4415,56.7471,0.7189,0.7189
31.5374,56.8430,0.7189,0.7189
31.6332,56.9388,0.7189,0.7189
31.7291,57.0347,0.7189,0.7189
31.8249,57.0347,0.7189,0.7189
31.9208,57.1305,0.7189,0.7189
32.0166,57.2264,0.7189,0.7189
32.1125,57.3222,0.7189,0.7189
32.2083,57.4181,0.7368,0.7368
32.3042,57.5139,0.7368,0.7368
32.4000,57.6098,0.7189,0.7189
32.4959,57.7056,0.7189,0.7189
32.5917,57.8015,0.7189,0.7189
32.6876,57.8973,0.7189,0.7189
32.7834,57.8973,0.7189,0.7189
32.8793,57.9932,0.7189,0.7189
32.9751,58.0890,0.7189,0.7189
33.0710,58.1849,0.7368,0.7368
33.1668,58.2807,0.7189,0.7189
33.2627,58.3766,0.7189,0.7189
33.3585,58.4724,0.7189,0.7189
33.4544,58.5683,0.7189,0.7189
33.5502,58.5683,0.7189,0.7189
33.6461,58.6641,0.7189,0.7189
33.7419,58.7600,0.7189,0.7189
33.8378,58.8558,0.7368,0.7368
33.9336,58.9517,0.7189,0.7189
34.0295,59.0475,0.7189,0.7189
34.1253,59.1434,0.7189,0.7189
34.2212,59.2392,0.7189,0.7189
34.3170,59.2392,0.7189,0.7189
34.4129,59.3351,0.7189,0.7189
34.5087,59.4309,0.7189,0.7189
34.6046,59.5268,0.7368,0.7368
34.7004,59.6226,0.7189,0.7189
34.7963,59.7185,0.7189,0.7189
34.8921,59.8143,0.7189,0.7189
34.9880,59.9102,0.7189,0.7189
35.0838,59.9102,0.7189,0.7189
35.1797,60.0060,0.7189,0.7189
35.2755,60.1019,0.7189,0.7189
35.3714,60.1977,0.7368,0.7368
35.4672,60.2936,0.7368,0.7368
35.5631,60.3894,0.7189,0.7189
35.6589,60.4853,0.7189,0.7189
35.7548,60.5811,0.7189,0.7189
35.8506,60.6770,0.7189,0.7189
35.9465,60.6770,0.7189,0.7189
36.0423,60.7728,0.7189,0.7189
36.1382,60.8687,0.7189,0.7189
36.2340,60.9645,0.7368,0.7368
36.3299,61.0604,0.7189,0.7189
36.4257,61.1562,0.7189,0.7189
36.5216,61.2521,0.7189,0.7189
36.6174,61.3479,0.7189,0.7189
36.7133,61.3479,0.7189,0.7189
36.8091,61.4438,0.7189,0.7189
36.9050,61.5396,0.7189,0.7189
37.0008,61.6355,0.7368,0.7368
37.0967,61.7313,0.7189,0.7189
37.1925,61.8272,0.7189,0.7189
37.2884,61.9230,0.7189,0.7189
37.3842,62.0189,0.7189,0.7189
37.4801,62.0189,0.7189,0.7189
37.5759,62.1147,0.7189,0.7189
37.6718,62.2106,0.7189,0.7189
37.7676,62.3064,0.7368,0.7368
37.8635,62.4023,0.7189,0.7189
37.9593,62.4981,0.7189,0.7189
38.0552,62.5940,0.7189,0.7189
38.1510,62.6898,0.7189,0.7189
38.2469,62.6898,0.7189,0.7189
38.3427,62.7857,0.7189,0.7189
38.4386,62.8815,0.7189,0.7189
38.5344,62.9774,0.7368,0.7368
38.6303,63.0732,0.7189,0.7189
38.7261,63.1691,0.7189,0.7189
38.8220,63.2649,0.7189,0.7189
38.9178,63.3608,0.7189,0.7189
39.0137,63.3608,0.7189,0.7189
39.1095,63.4566,0.7189,0.7189
39.2054,63.5525,0.7189,0.7189
39.3012,63.6483,0.7368,0.7368
39.3971,63.7442,0.7368,0.7368
39.4929,63.8400,0.7189,0.7189
39.5888,63.9359,0.7189,0.7189
39.6846,64.0317,0.7189,0.7189
39.7805,64.1276,0.7189,0.7189
39.8763,64.1276,0.7189,0.7189
39.9722,64.2234,0.7189,0.7189
40.0680,64.3193,0.7189,0.7189
40.1639,64.4151,0.7368,0.7368
40.2597,64.5110,0.7189,0.7189
40.3556,64.6068,0.7189,0.7189
40.4514,64.7027,0.7189,0.7189
40.5473,64.7985,0.7189,0.7189
40.6431,64.7985,0.7189,0.7189
40.7390,64.8944,0.7189,0.7189
40.8348,64.9902,0.7189,0.7189
40.9307,65.0861,0.7368,0.7368
41.0265,65.1819,0.7189,0.7189
41.1224,65.2778,0.7189,0.7189
41.2182,65.3736,0.7189,0.7189
41.3141,65.4695,0.7189,0.7189
41.4099,65.4695,0.7189,0.7189
41.5058,65.5653,0.7189,0.7189
41.6016,65.6612,0.7189,0.7189
41.6975,65.7570,0.7368,0.7368
41.7933,65.8529,0.7189,0.7189
41.8892,65.9487,0.7189,0.7189
41.9850,66.0446,0.7189,0.7189
42.0809,66.1404,0.7189,0.7189
42.1767,66.1404,0.7189,0.7189
42.2726,66.2363,0.7189,0.7189
42.3684,66.3321,0.7189,0.7189
42.4643,66.4280,0.7368,0.7368
42.5601,66.5238,0.7368,0.7368
42.6560,66.6197,0.7189,0.7189
42.7518,66.7155,0.7189,0.7189
42.8477,66.8114,0.7189,0.7189
42.9435,66.9072,0.7189,0.7189
43.0394,66.9072,0.7189,0.7189
43.1352,67.0031,0.7189,0.7189
43.2311,67.0989,0.7189,0.7189
43.3269,67.1948,0.7368,0.7368
43.4228,67.2906,0.7189,0.7189
43.5186,67.3865,0.7189,0.7189
43.6145,67.4823,0.7189,0.7189
43.7103,67.5782,0.7189,0.7189
43.8062,67.5782,0.7189,0.7189
43.9020,67.6740,0.7189,0.7189
43.9979,67.7699,0.7189,0.7189
44.0937,67.8657,0.7368,0.7368
44.1896,67.9616,0.7189,0.7189
44.2854,68.0574,0.7189,0.7189
44.3813,68.1533,0.7189,0.7189
44.4771,68.2491,0.7189,0.7189
44.5730,68.2491,0.7189,0.7189
44.6688,68.3450,0.7189,0.7189
44.7647,68.4408,0.7189,0.7189
44.8605,68.5367,0.7368,0.7368
44.9564,68.6325,0.7189,0.7189
45.0522,68.7284,0.7189,0.7189
45.1481,68.8242,0.7189,0.7189
45.2439,68.9201,0.7189,0.7189
45.3398,68.9201,0.7189,0.7189
45.4356,69.0159,0.7189,0.7189
45.5315,69.1118,0.7189,0.7189
45.6273,69.2076,0.7368,0.7368
45.7232,69.3035,0.7189,0.7189
45.8190,69.3993,0.7189,0.7189
45.9149,69.4952,0.7189,0.7189
46.0107,69.5910,0.7189,0.7189
46.1066,69.5910,0.7189,0.7189
46.2024,69.6869,0.7189,0.7189
46.2983,69.7827,0.7189,0.7189
46.3941,69.8786,0.7189,0.7189
46.4900,69.9744,0.7368,0.7368
46.5858,70.0703,0.7189,0.7189
46.6817,70.1661,0.7189,0.7189
46.7775,70.2620,0.7189,0.7189
46.8734,70.3578,0.7189,0.7189
46.9692,70.3578,0.7189,0.7189
47.0651,70.4537,0.7189,0.7189
47.1609,70.5495,0.7189,0.7189
47.2568,70.6454,0.7368,0.7368
47.3526,70.7412,0.7189,0.7189
47.4485,70.8371,0.7189,0.7189
47.5443,70.9329,0.7189,0.7189
47.6402,71.0288,0.7189,0.7189
47.7360,71.0288,0.7189,0.7189
47.8319,71.1246,0.7189,0.7189
47.9277,71.2205,0.7189,0.7189
48.0236,71.3163,0.7368,0.7368
48.1194,71.4122,0.7189,0.7189
48.2153,71.5080,0.7189,0.7189
48.3111,71.6039,0.7189,0.7189
48.4070,71.6997,0.7189,0.7189
48.5028,71.6997,0.7189,0.7189
48.5987,71.7956,0.7189,0.7189
48.6945,71.8914,0.7189,0.7189
48.7904,71.9873,0.7368,0.7368
48.8862,72.0831,0.7189,0.7189
48.9821,72.1790,0.7189,0.7189
49.0779,72.2748,0.7189,0.7189
49.1738,72.3707,0.7189,0.7189
49.2696,72.3707,0.7189,0.7189
49.3655,72.4665,0.7189,0.7189
49.4613,72.5624,0.7189,0.7189
49.5572,72.6582,0.7189,0.7189
49.6530,72.7541,0.7189,0.7189
49.7489,72.8499,0.7189,0.7189
49.8447,72.9458,0.7189,0.7189
49.9406,73.0416,0.7189,0.7189
50.0364,73.0416,0.7189,0.7189
50.1323,73.1375,0.7189,0.7189
50.2281,73.2333,0.7189,0.7189
50.3240,73.3292,0.7189,0.7189
50.4198,73.4250,0.7368,0.7368
50.5157,73.5209,0.7189,0.7189
50.6115,73.6167,0.7189,0.7189
50.7074,73.7126,0.7189,0.7189
50.8032,73.8084,0.7189,0.7189
50.8991,73.8084,0.7189,0.7189
50.9949,73.9043,0.7189,0.7189
51.0908,74.0001,0.7189,0.7189
51.1866,74.0960,0.7368,0.7368
51.2825,74.1918,0.7189,0.7189
51.3783,74.2877,0.7189,0.7189
51.4742,74.3835,0.7189,0.7189
51.5700,74.4794,0.7189,0.7189
51.6659,74.4794,0.7189,0.7189
51.7617,74.5752,0.7189,0.7189
51.8576,74.6711,0.7189,0.7189
51.9534,74.7669,0.7368,0.7368
52.0493,74.8628,0.7189,0.7189
52.1451,74.9586,0.7189,0.7189
52.2410,75.0545,0.7189,0.7189
52.3368,75.1503,0.7189,0.7189
52.4327,75.1503,0.7189,0.7189
52.5285,75.2462,0.7189,0.7189
52.6244,75.3420,0.7189,0.7189
52.7202,75.4379,0.7189,0.7189
52.8161,75.5337,0.7189,0.7189
52.9119,75.6296,0.7189,0.7189
53.0078,75.7254,0.7189,0.7189
53.1036,75.8213,0.7189,0.7189
53.1995,75.8213,0.7189,0.7189
53.2953,75.9171,0.7189,0.7189
53.3912,76.0130,0.7189,0.7189
53.4870,76.1088,0.7189,0.7189
53.5829,76.2047,0.7189,0.7189
53.6787,76.3005,0.7189,0.7189
53.7746,76.3964,0.7189,0.7189
53.8704,76.4922,0.7189,0.7189
53.9663,76.4922,0.7189,0.7189
54.0621,76.5881,0.7189,0.7189
54.1580,76.6839,0.7189,0.7189
54.2538,76.7798,0.7189,0.7189
54.3497,76.8756,0.7368,0.7368
54.4455,76.9715,0.7189,0.7189
54.5414,77.0673,0.7189,0.7189
54.6372,77.1632,0.7189,0.7189
54.7331,77.2590,0.7189,0.7189
54.8289,77.2590,0.7189,0.7189
